"2017-10-10T03:54:23Z","Branch01-OneEight","172.19.10.19","10.21.200.2",137,137,"udp","nbns","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,9,0,702,17207,0,40.8
"2017-10-10T03:42:00Z","Branch01-OneEight","172.19.10.19","10.21.200.2",137,137,"udp","nbns","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,9,0,702,18785,0,37.37
"2017-10-10T03:52:08Z","Branch01-OneEight","172.19.10.19","10.140.101.2",61560,389,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,9000,0,16.89
"2017-10-10T03:52:08Z","Branch01-OneEight","172.19.10.19","10.140.101.3",61509,389,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,9000,0,16.89
"2017-10-10T03:52:08Z","Branch01-OneEight","172.19.10.19","10.240.213.162",61503,8014,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,8997,0,16.89
"2017-10-10T03:34:38Z","Branch01-OneEight","172.19.10.19","10.117.208.4",59072,8014,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,9000,0,16.89
"2017-10-10T03:34:38Z","Branch01-OneEight","172.19.10.19","10.119.202.108",58917,8014,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,9005,0,16.88
"2017-10-10T03:34:38Z","Branch01-OneEight","172.19.10.19","10.240.213.162",58915,8014,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,9013,0,16.86
"2017-10-10T03:25:52Z","Branch01-OneEight","172.19.10.19","10.117.208.4",57967,8014,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,9001,0,16.89
"2017-10-10T03:25:52Z","Branch01-OneEight","172.19.10.19","10.119.202.108",57959,8014,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,9005,0,16.88
